Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Technology,Prime Mover,Unit Code,Ownership,Duct Burners,Can Bypass Heat Recovery Steam Generator?,RTO/ISO LMP Node Designation,RTO/ISO Location Designation for Reporting Wholesale Sales Data to FERC,Nameplate Capacity (MW),Nameplate Power Factor,Summer Capacity (MW),Winter Capacity (MW),Minimum Load (MW),Uprate or Derate Completed During Year,Month Uprate or Derate Completed,Year Uprate or Derate Completed,Status,Synchronized to Transmission Grid,Operating Month,Operating Year,Retirement Month,Retirement Year,Associated with Combined Heat and Power System,Sector Name,Sector,Topping or Bottoming,Energy Source 1,Energy Source 2,Energy Source 3,Energy Source 4,Energy Source 5,Energy Source 6,Startup Source 1,Startup Source 2,Startup Source 3,Startup Source 4,Solid Fuel Gasification System?,Carbon Capture Technology?,Turbines or Hydrokinetic Buoys,Time from Cold Shutdown to Full Load,Fluidized Bed Technology?,Pulverized Coal Technology?,Stoker Technology?,Other Combustion Technology?,Subcritical Technology?,Supercritical Technology?,Ultrasupercritical Technology?,Multiple Fuels?,Cofire Fuels?,Switch Between Oil and Natural Gas?
26616,North Slope Borough Power & Light,7487,NSB Anaktuvuk Pass,AK,North Slope,4,Petroleum Liquids,IC,,S,X,X,,,0.1, ,0.1,0.1,0.1,N, , ,RE,X,9,1994,9,2010,Y,Electric Utility,1,T,DFO,,,,,,,,,,N,N, ,12H,,,,,,,,N,N,N
26616,North Slope Borough Power & Light,7487,NSB Anaktuvuk Pass,AK,North Slope,5,Petroleum Liquids,IC,,S,X,X,,,0.1, ,0.1,0.1,0.1,N, , ,RE,X,9,1994,9,2003,N,Electric Utility,1,X,DFO,,,,,,,,,,N,N, ,12H,,,,,,,,N,,N
26616,North Slope Borough Power & Light,7488,NSB Wainwright Utility,AK,North Slope,PG4,Petroleum Liquids,IC,,S,X,X,,,0.3, ,0.3,0.3,0.1,N, , ,RE,X,88,1988,1,2003,N,Electric Utility,1,X,DFO,,,,,,,,,,N,N, ,12H,,,,,,,,N,N,
15371,Town of Princeton - (MA),7501,Princeton Wind Farm,MA,Worcester,1,Onshore Wind Turbine,WT,,S,X,X,,,0.3, ,0.3,0.3, ,N, , ,RE,X,10,1984,10,2003,N,Electric Utility,1,X,WND,,,,,,,,,,,,8,,,,,,,,,,,
19454,City of Unalaska - (AK),7502,Dutch Harbor,AK,Aleutians West,1,Petroleum Liquids,IC,,S,X,X,,,0.3, ,0.3,0.3, ,N, , ,RE,X,10,1985,7,2011,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,,,
19454,City of Unalaska - (AK),7502,Dutch Harbor,AK,Aleutians West,2,Petroleum Liquids,IC,,S,X,X,,,0.3, ,0.3,0.3, ,N, , ,RE,X,3,1987,7,2011,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,,,
19454,City of Unalaska - (AK),7502,Dutch Harbor,AK,Aleutians West,3,Petroleum Liquids,IC,,S,X,X,,,0.6, ,0.5,0.5, ,N, , ,RE,X,10,1986,7,2011,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,,,
19454,City of Unalaska - (AK),7502,Dutch Harbor,AK,Aleutians West,4,Petroleum Liquids,IC,,S,X,X,,,0.9, ,0.7,0.7, ,N, , ,RE,X,10,1986,7,2011,N,Electric Utility,1,X,DFO,,,,,,,,,,N,N, ,1H,,,,,,,,,,
19454,City of Unalaska - (AK),7502,Dutch Harbor,AK,Aleutians West,5,Petroleum Liquids,IC,,S,X,X,,,0.6, ,0.5,0.5, ,N, , ,RE,X,10,1985,7,2011,N,Electric Utility,1,X,DFO,,,,,,,,,,N,N, ,1H,,,,,,,,,,
19454,City of Unalaska - (AK),7502,Dutch Harbor,AK,Aleutians West,6,Petroleum Liquids,IC,,S,X,X,,,1.4, ,1.2,1.2, ,N, , ,RE,X,10,1985,7,2011,N,Electric Utility,1,X,DFO,,,,,,,,,,N,N, ,1H,,,,,,,,,,
14232,Otter Tail Power Co,7505,Fergus Control Ctr,MN,Otter Tail,1,Petroleum Liquids,IC,,S,X,X,,,2.0,0.800,2.0,2.0,1.0,N, , ,RE,X,10,1995,10,2019,N,Electric Utility,1,X,DFO,,,,,,,,,,N,N, ,10M,,,,,,,,N,,
16534,Sacramento Municipal Util Dist,7526,Solano Wind,CA,Solano,1,Onshore Wind Turbine,WT,,S,X,X,,,13.2, ,13.1,13.2,1.0,N, , ,RE,X,6,1994,6,2023,N,Electric Utility,1,X,WND,,,,,,,,,,N,N,23,,,,,,,,,,,
19876,Virginia Electric & Power Co,7537,North Branch (WV),WV,Grant,1,Conventional Steam Coal,ST,,S,X,X,,,80.0,0.850,74.0,77.0, ,N, , ,RE,X,5,1992,12,2012,N,Electric Utility,1,X,WC,,,,,,PG,,,,,, ,,Y,,,,,,,,,
3046,Duke Energy Progress - (NC),7539,NA 1 (NC),NC,NOT IN FILE,10,Natural Gas Fired Combined Cycle,CA,,S,N,X,,,160.0, ,160.0,160.0, ,N, , ,CN,X, , , , ,N,Electric Utility,1,X,NG,,,,,,,,,,,, ,,,,,,,,,,,
3046,Duke Energy Progress - (NC),7539,NA 1 (NC),NC,NOT IN FILE,11,Natural Gas Fired Combined Cycle,CT,,S,X,,,,195.0, ,167.0,145.0, ,N, , ,CN,X, , , , ,N,Electric Utility,1,X,NG,,,,,,,,,,,, ,,,,,,,,,,,
3046,Duke Energy Progress - (NC),7539,NA 1 (NC),NC,NOT IN FILE,12,Natural Gas Fired Combined Cycle,CC,,S,N,N,,,195.0, ,183.0,132.0, ,N, , ,CN,X, , , , ,N,Electric Utility,1,X,NG,,,,,,,,,,,, ,,,,,,,,,,,
3046,Duke Energy Progress - (NC),7539,NA 1 (NC),NC,NOT IN FILE,4,Natural Gas Fired Combined Cycle,CT,,S,X,,,,195.0, ,167.0,145.0, ,N, , ,CN,X, , , , ,N,Electric Utility,1,X,NG,,,,,,,,,,,, ,,,,,,,,,,,
3046,Duke Energy Progress - (NC),7539,NA 1 (NC),NC,NOT IN FILE,5,Natural Gas Fired Combined Cycle,CA,,S,N,X,,,160.0, ,162.0,182.0, ,N, , ,CN,X, , , , ,N,Electric Utility,1,X,NG,,,,,,,,,,,, ,,,,,,,,,,,
3046,Duke Energy Progress - (NC),7539,NA 1 (NC),NC,NOT IN FILE,6,Natural Gas Fired Combined Cycle,CT,,S,X,,,,195.0, ,167.0,145.0, ,N, , ,CN,X, , , , ,N,Electric Utility,1,X,NG,,,,,,,,,,,, ,,,,,,,,,,,
3046,Duke Energy Progress - (NC),7539,NA 1 (NC),NC,NOT IN FILE,7,Natural Gas Fired Combined Cycle,CC,,S,N,N,,,612.0, ,483.0,432.0, ,N, , ,CN,X, , , , ,N,Electric Utility,1,X,NG,,,,,,,,,,,, ,,,,,,,,,,,
3046,Duke Energy Progress - (NC),7539,NA 1 (NC),NC,NOT IN FILE,9,Natural Gas Fired Combined Cycle,CT,,S,X,,,,195.3, ,155.0,180.0, ,N, , ,CN,X, , , , ,N,Electric Utility,1,X,NG,,,,,,,,,,,, ,,,,,,,,,,,
3046,Duke Energy Progress - (NC),7539,NA 1 (NC),NC,NOT IN FILE,CCE1,Natural Gas Fired Combined Cycle,CC,,S,N,N,,,557.0, ,474.0,557.0, ,N, , ,CN,X, , , , ,N,Electric Utility,1,X,NG,,,,,,,,,,,, ,,,,,,,,,,,Y
3046,Duke Energy Progress - (NC),7539,NA 1 (NC),NC,NOT IN FILE,CCW1,Natural Gas Fired Combined Cycle,CC,,S,N,N,,,278.0, ,237.0,278.0, ,N, , ,CN,X, , , , ,N,Electric Utility,1,X,NG,,,,,,,,,,,, ,,,,,,,,,,,Y
3046,Duke Energy Progress - (NC),7539,NA 1 (NC),NC,NOT IN FILE,CT1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,195.0, ,153.0,195.0, ,N, , ,CN,X, , , , ,N,Electric Utility,1,X,NG,,,,,,,,,,,, ,,,,,,,,,,,Y
3046,Duke Energy Progress - (NC),7539,NA 1 (NC),NC,NOT IN FILE,CT2,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,195.0, ,153.0,195.0, ,N, , ,CN,X, , , , ,N,Electric Utility,1,X,NG,,,,,,,,,,,, ,,,,,,,,,,,Y
20847,Wisconsin Electric Power Co,7549,Milwaukee County,WI,Milwaukee,1,Conventional Steam Coal,ST,,S,X,X,,,11.0,0.800,7.0,7.0,1.0,N, , ,RE,X,3,1955,4,2016,Y,Electric Utility,1,B,SUB,,,,,,NG,,,,N,N, ,OVER,,N,Y,,Y,,,,N,N
40577,"American Mun Power-Ohio, Inc",7575,Bowling Green,OH,Wood,1,Petroleum Liquids,IC,,S,X,X,,,1.6,0.800,1.6,1.6,1.6,N, , ,RE,X,10,1993,6,2018,N,Electric Utility,1,X,DFO,,,,,,,,,,N,N, ,10M,,,,,,,,N,N,N
40577,"American Mun Power-Ohio, Inc",7575,Bowling Green,OH,Wood,2,Petroleum Liquids,IC,,S,X,X,,,7.2,0.800,7.2,7.2,7.2,N, , ,RE,X,8,1995,8,2018,N,Electric Utility,1,X,DFO,,,,,,,,,,N,N, ,10M,,,,,,,,N,N,N
40577,"American Mun Power-Ohio, Inc",7576,Engle,OH,Summit,16,Petroleum Liquids,IC,,S,X,X,,,9.0,0.800,9.0,9.0,9.0,N, , ,RE,X,8,1989,6,2018,N,Electric Utility,1,X,DFO,,,,,,,,,,N,N, ,10M,,,,,,,,N,N,N
40577,"American Mun Power-Ohio, Inc",7577,Jackson (OH),OH,Jackson,12,Petroleum Liquids,IC,,S,X,X,,,3.6,0.800,3.6,3.6,3.6,N, , ,RE,X,12,1990,6,2018,N,Electric Utility,1,X,DFO,,,,,,,,,,N,N, ,10M,,,,,,,,N,N,N
40577,"American Mun Power-Ohio, Inc",7578,Napoleon,OH,Henry,1,Petroleum Liquids,IC,,S,X,X,,,1.8,0.800,1.8,1.8,1.8,N, , ,RE,X,12,1990,6,2018,N,Electric Utility,1,X,DFO,,,,,,,,,,N,N, ,10M,,,,,,,,N,N,N
40577,"American Mun Power-Ohio, Inc",7578,Napoleon,OH,Henry,2,Petroleum Liquids,IC,,S,X,X,,,1.8,0.800,1.8,1.8,1.8,N, , ,RE,X,12,1990,6,2018,N,Electric Utility,1,X,DFO,,,,,,,,,,N,N, ,10M,,,,,,,,N,N,N
40577,"American Mun Power-Ohio, Inc",7578,Napoleon,OH,Henry,3,Petroleum Liquids,IC,,S,X,X,,,1.8,0.800,1.8,1.8,1.8,N, , ,RE,X,12,1990,6,2018,N,Electric Utility,1,X,DFO,,,,,,,,,,N,N, ,10M,,,,,,,,N,N,N
40577,"American Mun Power-Ohio, Inc",7579,Niles,OH,Trumbull,13,Petroleum Liquids,IC,,S,X,X,,,5.4,0.800,5.4,5.4,5.4,N, , ,RE,X,12,1990,6,2018,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,10M,,,,,,,,N,N,N
40577,"American Mun Power-Ohio, Inc",7580,Wadsworth,OH,Medina,13,Petroleum Liquids,IC,,S,X,X,,,5.4,0.800,5.4,5.4,5.4,N, , ,RE,X,12,1990,6,2018,N,Electric Utility,1,X,DFO,,,,,,,,,,N,N, ,10M,,,,,,,,N,N,N
9417,Interstate Power and Light Co,7595,Red Cedar,IA,Linn,1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,ALTW.RCCSRCC1,ALTW.RCCSRCC1,22.5,0.850,13.0,14.4,13.0,N, , ,RE,X,12,1996,6,2018,N,Electric Utility,1,X,NG,,,,,,,,,,N,N, ,12H,,,,,,,,N,N,N
20860,Wisconsin Public Service Corp,7602,Oneida Casino,WI,Brown,1,Petroleum Liquids,IC,,S,X,X,,,2.0, ,1.8,1.8, ,N, , ,RE,X,7,1996,6,2011,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,,,
20860,Wisconsin Public Service Corp,7602,Oneida Casino,WI,Brown,2,Petroleum Liquids,IC,,S,X,X,,,2.0, ,1.8,1.8, ,N, , ,RE,X,7,1996,6,2011,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,,,
10273,Kimberly-Clark Corp,7627,Everett Cogen,WA,Snohomish,1,Wood/Wood Waste Biomass,ST,,S,X,X,,,42.0, ,36.0,26.0, ,N, , ,RE,X,1,1996,10,2011,Y,IPP CHP,3,T,WDS,NG,DFO,,,,,,,,N,, ,,Y,,,,,,,,Y,Y
2439,City of Bryan - (OH),7657,Auglaize Hydro,OH,Defiance,3,Conventional Hydroelectric,HY,,S,X,X,,,1.4,0.800,1.3,1.3, ,N, , ,RE,X,9,1992,2,2003,N,Electric Utility,1,X,WAT,,,,,,,,,,N,N,0,10M,,,,,,,,N,,
17718,Southwestern Public Service Co,7678,Celanese,TX,Gray,1,All Other,OT,,S,X,X,,,13.0, ,13.0,13.0, ,N, , ,RE,X,1,1964,12,2010,N,Electric Utility,1,X,OTH,,,,,,,,,,N,, ,,,,,,,,,N,,
17718,Southwestern Public Service Co,7678,Celanese,TX,Gray,2,All Other,ST,,S,X,X,,,37.0, ,26.0,26.0, ,N, , ,RE,X,1,1979,12,2010,N,Electric Utility,1,X,PUR,,,,,,,,,,N,, ,,,,,,,,,N,,
590,City of Anaheim - (CA),7693,Anaheim GT,CA,Orange,1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,49.2,0.850,44.5,46.5,42.0,N, , ,RE,X,5,1991,12,2019,N,Electric Utility,1,X,NG,,,,,,,,,,N,N, ,12H,,,,,,,,N,N,N
6035,"Constellation Power, Inc",7701,Fairless Hills,PA,Bucks,A,Landfill Gas,ST,,S,X,X,FARHILLS13 KV   A GEN,FARHILLS13 KV   A GEN,30.0,0.850,30.0,30.0,6.0,N, , ,RE,X,12,1996,6,2020,N,IPP Non-CHP,2,X,LFG,NG,,,,,NG,,,,N,N, ,12H,,,,,,,,Y,Y,N
6035,"Constellation Power, Inc",7701,Fairless Hills,PA,Bucks,B,Landfill Gas,ST,,S,X,X,FARHILLS13 KV   B GEN,FARHILLS13 KV   B GEN,30.0,0.800,30.0,30.0,7.0,N, , ,RE,X,12,1996,6,2020,N,IPP Non-CHP,2,X,LFG,NG,,,,,NG,,,,N,N,0,12H,,,,,,,,Y,Y,N
9617,JEA,7705,Girvin Landfill,FL,Duval,1,Landfill Gas,IC,,S,X,X,FRCC,FRCC,3.0,0.850,3.0,3.0,1.0,N, , ,RE,X,7,1997,2,2014,N,Electric Utility,1,X,LFG,,,,,,,,,,N,, ,10M,,,,,,,,,N,
9417,Interstate Power and Light Co,7706,Agency GT,IA,Des Moines,1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,19.7, ,15.8,18.7, ,N, , ,RE,X,1,1992,11,2010,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,,Y,Y
9417,Interstate Power and Light Co,7706,Agency GT,IA,Des Moines,2,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,19.7, ,15.5,18.4, ,N, , ,RE,X,1,1990,11,2010,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,,Y,Y
9417,Interstate Power and Light Co,7706,Agency GT,IA,Des Moines,3,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,19.7, ,12.2,14.5, ,N, , ,RE,X,1,1990,11,2010,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,,Y,Y
9417,Interstate Power and Light Co,7706,Agency GT,IA,Des Moines,4,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,19.7, ,16.6,19.6, ,N, , ,RE,X,1,1990,11,2010,N,Electric Utility,1,X,NG,DFO,,,,,,,,,,, ,,,,,,,,,,Y,Y
195,Alabama Power Co,7708,APC1,AL,,2,Natural Gas Fired Combined Cycle,CC,,S,N,N,,,270.0, ,270.0,270.0, ,N, , ,CN,X, , , , ,,Electric Utility,1,,NG,,,,,,,,,,,, ,,,,,,,,,,,
17650,Southern Power Co,7710,H Allen Franklin Combined Cycle,AL,Lee,CT4A,Natural Gas Fired Combined Cycle,CT,,S,X,,,,203.1, ,203.1,203.1, ,N, , ,CN,X, , , , ,N,IPP Non-CHP,2,X,NG,,,,,,,,,,,, ,,,,,,,,,N,,
17650,Southern Power Co,7710,H Allen Franklin Combined Cycle,AL,Lee,CT4B,Natural Gas Fired Combined Cycle,CT,,S,X,,,,203.1, ,203.1,203.1, ,N, , ,CN,X, , , , ,N,IPP Non-CHP,2,X,NG,,,,,,,,,,,, ,,,,,,,,,N,,
17650,Southern Power Co,7710,H Allen Franklin Combined Cycle,AL,Lee,ST4,Natural Gas Fired Combined Cycle,CA,,S,Y,X,,,281.9, ,282.0,282.0, ,N, , ,CN,X, , , , ,N,IPP Non-CHP,2,X,NG,,,,,,,,,,,, ,,,,,,,,,N,,
7140,Georgia Power Co,7711,GPC3,GA,,1,Natural Gas Fired Combined Cycle,CC,,S,N,N,,,660.0, ,660.0,660.0, ,N, , ,CN,X, , , , ,,Electric Utility,1,,NG,,,,,,,,,,,, ,,,,,,,,,,,
7140,Georgia Power Co,7712,GPC4,GA,,1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,570.0, ,570.0,570.0, ,N, , ,CN,X, , , , ,N,Electric Utility,1,X,NG,,,,,,,,,,,, ,,,,,,,,,,,
7140,Georgia Power Co,7713,GPC5,GA,,1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,930.0, ,930.0,930.0, ,N, , ,CN,X, , , , ,N,Electric Utility,1,X,NG,,,,,,,,,,N,, ,,,,,,,,,,,
7140,Georgia Power Co,7714,GPC6,GA,,1,Natural Gas Fired Combined Cycle,CC,,S,N,N,,,570.0, ,570.0,570.0, ,N, , ,CN,X, , , , ,N,Electric Utility,1,X,NG,,,,,,,,,,N,, ,,,,,,,,,,,
3046,Duke Energy Progress - (NC),7727,Future Gen Plant 1,NC,,1,Natural Gas Fired Combined Cycle,CC,,S,N,N,,,211.8, ,162.0,180.0, ,N, , ,CN,X, , , , ,N,Electric Utility,1,X,NG,,,,,,,,,,,, ,,,,,,,,,,,
3046,Duke Energy Progress - (NC),7728,Future Gen Plant 2,NC,,1,Natural Gas Fired Combined Cycle,CC,,S,N,N,,,612.0, ,480.0,552.0, ,N, , ,CN,X, , , , ,N,Electric Utility,1,X,NG,,,,,,,,,,,, ,,,,,,,,,,,
3989,City of Colorado Springs - (CO),7730,SECC,CO,El Paso,1,Petroleum Liquids,IC,,S,X,X,,,1.5,0.800,1.1,1.1,0.1,N, , ,RE,X,1,1998,4,2014,N,Electric Utility,1,X,DFO,,,,,,,,,,N,N, ,10M,,,,,,,,,N,N
5701,El Paso Electric Co,7732,Turbine,TX,El Paso,1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,121.0, ,121.0,121.0, ,N, , ,CN,X, , , , ,N,Electric Utility,1,X,NG,DFO,,,,,,,,,,, ,,,,,,,,,,,
21554,Seminole Electric Cooperative Inc,7738,Unknown,FL,Hardee,1,Petroleum Liquids,GT,,S,X,X,,,300.0, ,300.0,300.0, ,N, , ,CN,X, , , , ,N,Electric Utility,1,X,DFO,,,,,,,,,,,, ,,,,,,,,,,,
21554,Seminole Electric Cooperative Inc,7738,Unknown,FL,Hardee,GT1,Petroleum Liquids,GT,,S,X,X,,,180.0, ,153.0,182.0, ,N, , ,CN,X, , , , ,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,,,
21554,Seminole Electric Cooperative Inc,7738,Unknown,FL,Hardee,GT2,Petroleum Liquids,GT,,S,X,X,,,180.0, ,153.0,182.0, ,N, , ,CN,X, , , , ,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,,,
21554,Seminole Electric Cooperative Inc,7738,Unknown,FL,Hardee,GT3,Petroleum Liquids,GT,,S,X,X,,,180.0, ,153.0,182.0, ,N, , ,CN,X, , , , ,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,,,
21554,Seminole Electric Cooperative Inc,7738,Unknown,FL,Hardee,GT4,Petroleum Liquids,GT,,S,X,X,,,180.0, ,153.0,182.0, ,N, , ,CN,X, , , , ,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,,,
21554,Seminole Electric Cooperative Inc,7738,Unknown,FL,Hardee,GT5,Petroleum Liquids,GT,,S,X,X,,,180.0, ,153.0,182.0, ,N, , ,CN,X, , , , ,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,,,
21554,Seminole Electric Cooperative Inc,7738,Unknown,FL,Hardee,GT6,Petroleum Liquids,GT,,S,X,X,,,180.0, ,153.0,182.0, ,N, , ,CN,X, , , , ,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,,,
21554,Seminole Electric Cooperative Inc,7738,Unknown,FL,Hardee,GT7,Petroleum Liquids,GT,,S,X,X,,,180.0, ,153.0,182.0, ,N, , ,CN,X, , , , ,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,,,
6452,Florida Power & Light Co,7744,Unsited,FL,,1,Natural Gas Fired Combined Cycle,CC,,S,N,N,,,448.0, ,448.0,448.0, ,N, , ,CN,X, , , , ,,Electric Utility,1,,NG,DFO,,,,,,,,,,, ,,,,,,,,,,,
6452,Florida Power & Light Co,7744,Unsited,FL,,2,Natural Gas Fired Combined Cycle,CC,,S,N,N,,,448.0, ,448.0,448.0, ,N, , ,CN,X, , , , ,,Electric Utility,1,,NG,DFO,,,,,,,,,,, ,,,,,,,,,,,
924,"Associated Electric Coop, Inc",7749,Essex,MO,Stoddard,2,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,108.0, ,104.0,127.0, ,N, , ,CN,X, , , , ,N,Electric Utility,1,X,NG,,,,,,,,,,,, ,,,,,,,,,N,,
17874,City of St George,7767,Bloomington Power Plant,UT,Washington,7,Petroleum Liquids,IC,,S,X,X,,,1.7, ,1.5,1.5, ,N, , ,RE,X,3,1999,3,2010,N,Electric Utility,1,X,DFO,,,,,,,,,,,, ,,,,,,,,,N,N,
8287,Hawaii Electric Light Co Inc,7769,Lalamilo Windfarm,HI,Hawaii,1-81,Onshore Wind Turbine,WT,,W,X,X,,,1.6, ,1.6,1.6, ,N, , ,RE,X,7,1985,12,2010,N,Electric Utility,1,X,WND,,,,,,,,,,N,N,81,,,,,,,,,,,
8287,Hawaii Electric Light Co Inc,7769,Lalamilo Windfarm,HI,Hawaii,8211,Onshore Wind Turbine,WT,,W,X,X,,,0.6, ,0.6,0.6, ,N, , ,RE,X,7,1985,12,2010,N,Electric Utility,1,X,WND,,,,,,,,,,N,N,39,,,,,,,,,,,
16179,Rochelle Municipal Utilities,7770,1515 S Caron Road,IL,Ogle,GT1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,4.2,0.800,3.0,3.5,2.0,N, , ,RE,X,5,2000,3,2022,N,Electric Utility,1,X,NG,,,,,,,,,,,, ,10M,,,,,,,,N,N,N
58190,Bluestem LLC,7771,Springview,NE,Keya Paha,1,Onshore Wind Turbine,WT,,J,X,X,,,0.7, ,0.7,0.7, ,N, , ,RE,X,10,1998,10,2007,N,IPP Non-CHP,2,X,WND,,,,,,,,,,N,N,1,,,,,,,,,N,,
58190,Bluestem LLC,7771,Springview,NE,Keya Paha,2,Onshore Wind Turbine,WT,,J,X,X,,,0.7, ,0.7,0.7, ,N, , ,RE,X,10,1998,10,2007,N,IPP Non-CHP,2,X,WND,,,,,,,,,,N,N,1,,,,,,,,,N,,
40577,"American Mun Power-Ohio, Inc",7781,Arcanum Peaking,OH,Darke,1,Petroleum Liquids,IC,,S,X,X,,,1.8,0.800,1.8,1.8,1.8,N, , ,RE,X,6,1999,9,2022,N,Electric Utility,1,X,DFO,,,,,,,,,,N,N, ,10M,,,,,,,,N,N,N
40230,Deseret Generation & Tran Coop,7790,Bonanza,UT,Uintah,2,Conventional Steam Coal,ST,,J,X,X,,,110.0, ,86.0,86.0, ,N, , ,CN,X, , , , ,,Electric Utility,1,,WC,DFO,,,,,,,,,,, ,,,,,,,,,N,N,N
11560,City of Manassas - (VA),7797,Dominion/Lo Mar,VA,Prince William,DOM3,Petroleum Liquids,IC,,S,X,X,,,1.8, ,1.6, , ,N, , ,IP,X, , , , ,,Electric Utility,1,,DFO,,,,,,,,,,,, ,10M,,,,,,,,N,N,N
11560,City of Manassas - (VA),7797,Dominion/Lo Mar,VA,Prince William,DOM4,Petroleum Liquids,IC,,S,X,X,,,1.8, ,1.6, , ,N, , ,IP,X, , , , ,,Electric Utility,1,,DFO,,,,,,,,,,,, ,10M,,,,,,,,N,N,
11560,City of Manassas - (VA),7797,Dominion/Lo Mar,VA,Prince William,LOM4,Petroleum Liquids,IC,,S,X,X,,,1.8, ,1.6, , ,N, , ,CN,X, , , , ,,Electric Utility,1,,DFO,,,,,,,,,,,, ,10M,,,,,,,,N,N,
16873,Village of Sebewaing - (MI),7806,Pine Street,MI,Huron,1,Petroleum Liquids,IC,,S,X,X,CONS.MPPA,MISO-CONS.MPPA,1.1,0.950,1.0,1.1,0.1,N, , ,RE,X,6,1969,3,2018,N,Electric Utility,1,X,DFO,NG,,,,,,,,,N,N, ,1H,,,,,,,,N,,
16873,Village of Sebewaing - (MI),7806,Pine Street,MI,Huron,2,Natural Gas Internal Combustion Engine,IC,,S,X,X,CONS.MPPA,MISO-CONS.MPPA,1.1,0.950,1.0,1.1,0.1,N, , ,RE,X,6,1969,3,2018,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,N, ,1H,,,,,,,,N,,
16873,Village of Sebewaing - (MI),7806,Pine Street,MI,Huron,3,Petroleum Liquids,IC,,S,X,X,CONS.MPPA,MISO-CONS.MPPA,1.1,0.950,1.0,1.1,0.1,N, , ,RE,X,1,1988,3,2018,N,Electric Utility,1,X,DFO,,,,,,,,,,N,N, ,1H,,,,,,,,N,,
16873,Village of Sebewaing - (MI),7806,Pine Street,MI,Huron,4,Petroleum Liquids,IC,,S,X,X,SEBE,SEBE,1.1,0.950,1.0,1.1,0.1,N, , ,RE,X,1,1988,3,2018,N,Electric Utility,1,X,DFO,,,,,,,,,,N,N, ,1H,,,,,,,,N,,
16873,Village of Sebewaing - (MI),7806,Pine Street,MI,Huron,5,Natural Gas Internal Combustion Engine,IC,,S,X,X,SEBE,SEBE,1.3,0.950,1.2,1.3,0.1,N, , ,RE,X,5,1996,3,2018,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,N, ,1H,,,,,,,,N,,
16873,Village of Sebewaing - (MI),7806,Pine Street,MI,Huron,6,Natural Gas Internal Combustion Engine,IC,,S,X,X,SEBE,SEBE,1.3,0.950,1.2,1.3,0.1,N, , ,RE,X,5,1996,3,2018,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,N, ,1H,,,,,,,,N,,
792,City of Argyle - (WI),7810,Argyle,WI,Lafayette,2A,Petroleum Liquids,IC,,S,X,X,,,1.1, ,1.1,1.1, ,N, , ,RE,X,0,1973,9,2003,N,Electric Utility,1,X,DFO,,,,,,,,,,,, ,1H,,,,,,,,,,
792,City of Argyle - (WI),7810,Argyle,WI,Lafayette,4,Petroleum Liquids,IC,,S,X,X,,,1.1, ,1.1,1.1, ,N, , ,RE,X,10,1989,9,2003,N,Electric Utility,1,X,DFO,,,,,,,,,,,, ,,,,,,,,,,,
17543,South Carolina Public Service Authority,7834,John S Rainey,SC,Anderson,CT4B,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,170.0, ,146.0,168.0, ,N, , ,IP,X, , , , ,,Electric Utility,1,,NG,DFO,,,,,,,,,,, ,,,,,,,,,N,N,
