state_code,county_code,site_num,parameter_code,poc,latitude,longitude,datum,parameter_name,sample_duration,pollutant_standard,metric_used,method_name,year,units_of_measure,event_type,observation_count,observation_percent,completeness_indicator,valid_day_count,required_day_count,exceptional_data_count,null_data_count,primary_exceedance_count,secondary_exceedance_count,certification_indicator,num_obs_below_mdl,arithmetic_mean,arithmetic_standard_dev,x1st_max_value,x1st_max_date_time,x2nd_max_value,x2nd_max_date_time,x3rd_max_value,x3rd_max_date_time,x4th_max_value,x4th_max_date_time,x1st_max_non_overlapping_value,x1st_no_max_date_time,x2nd_max_non_overlapping_value,x2nd_no_max_date_time,x99th_percentile,x98th_percentile,x95th_percentile,x90th_percentile,x75th_percentile,x50th_percentile,x10th_percentile,local_site_name,address,state_name,county_name,city_name,cbsa_name,date_of_last_change
27,053,0963,88101,1,44.95366,-93.25821,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2024,Quarterly Means of Daily Means,Andersen RAAS2.5-100 PM2.5 SAM w/WINS - GRAVIMETRIC,2004,Micrograms/cubic meter (LC),No Events,116,95,Y,116,122,0,4,41,12,Uncertified (past due),0,8.94569,5.602412,31.8,2004-02-18T00:00:00Z,28.7,2004-03-01T00:00:00Z,28.6,2004-02-27T00:00:00Z,24.1,2004-03-25T00:00:00Z,NA,NA,NA,NA,28.7,28.6,21.3,15.5,10.7,7.5,3.5,Andersen School,2727 10th Ave. S.,Minnesota,Hennepin,Minneapolis,"Minneapolis-St. Paul-Bloomington, MN-WI",2024-05-19
27,053,0964,88101,1,44.888551,-93.195377,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 1997,Daily Mean,Andersen RAAS2.5-100 PM2.5 SAM w/WINS - GRAVIMETRIC,2004,Micrograms/cubic meter (LC),No Events,11,18,N,11,61,0,3,0,0,Uncertified (past due),0,7.218182,5.468422,20.8,2004-04-15T00:00:00Z,14.1,2004-03-04T00:00:00Z,7.3,2004-03-16T00:00:00Z,6.5,2004-03-10T00:00:00Z,NA,NA,NA,NA,20.8,20.8,20.8,14.1,7.3,5.9,3.4,MSP Airport,MSP AIRPORT BUILDING 6301,Minnesota,Hennepin,NA,"Minneapolis-St. Paul-Bloomington, MN-WI",2024-05-19
27,053,0964,88101,1,44.888551,-93.195377,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2006,Daily Mean,Andersen RAAS2.5-100 PM2.5 SAM w/WINS - GRAVIMETRIC,2004,Micrograms/cubic meter (LC),No Events,11,18,N,11,61,0,3,0,0,Uncertified (past due),0,7.218182,5.468422,20.8,2004-04-15T00:00:00Z,14.1,2004-03-04T00:00:00Z,7.3,2004-03-16T00:00:00Z,6.5,2004-03-10T00:00:00Z,NA,NA,NA,NA,20.8,20.8,20.8,14.1,7.3,5.9,3.4,MSP Airport,MSP AIRPORT BUILDING 6301,Minnesota,Hennepin,NA,"Minneapolis-St. Paul-Bloomington, MN-WI",2024-05-19
27,053,0964,88101,1,44.888551,-93.195377,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,Andersen RAAS2.5-100 PM2.5 SAM w/WINS - GRAVIMETRIC,2004,Micrograms/cubic meter (LC),No Events,11,18,N,11,61,0,3,0,0,Uncertified (past due),0,7.218182,5.468422,20.8,2004-04-15T00:00:00Z,14.1,2004-03-04T00:00:00Z,7.3,2004-03-16T00:00:00Z,6.5,2004-03-10T00:00:00Z,NA,NA,NA,NA,20.8,20.8,20.8,14.1,7.3,5.9,3.4,MSP Airport,MSP AIRPORT BUILDING 6301,Minnesota,Hennepin,NA,"Minneapolis-St. Paul-Bloomington, MN-WI",2024-05-19
27,053,0964,88101,1,44.888551,-93.195377,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2024,Daily Mean,Andersen RAAS2.5-100 PM2.5 SAM w/WINS - GRAVIMETRIC,2004,Micrograms/cubic meter (LC),No Events,11,18,N,11,61,0,3,0,0,Uncertified (past due),0,7.218182,5.468422,20.8,2004-04-15T00:00:00Z,14.1,2004-03-04T00:00:00Z,7.3,2004-03-16T00:00:00Z,6.5,2004-03-10T00:00:00Z,NA,NA,NA,NA,20.8,20.8,20.8,14.1,7.3,5.9,3.4,MSP Airport,MSP AIRPORT BUILDING 6301,Minnesota,Hennepin,NA,"Minneapolis-St. Paul-Bloomington, MN-WI",2024-05-19
27,053,0964,88101,1,44.888551,-93.195377,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 1997,Quarterly Means of Daily Means,Andersen RAAS2.5-100 PM2.5 SAM w/WINS - GRAVIMETRIC,2004,Micrograms/cubic meter (LC),No Events,11,18,N,11,61,0,3,NA,NA,Uncertified (past due),0,7.218182,5.468422,20.8,2004-04-15T00:00:00Z,14.1,2004-03-04T00:00:00Z,7.3,2004-03-16T00:00:00Z,6.5,2004-03-10T00:00:00Z,NA,NA,NA,NA,20.8,20.8,20.8,14.1,7.3,5.9,3.4,MSP Airport,MSP AIRPORT BUILDING 6301,Minnesota,Hennepin,NA,"Minneapolis-St. Paul-Bloomington, MN-WI",2024-05-19
27,053,0964,88101,1,44.888551,-93.195377,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-100 PM2.5 SAM w/WINS - GRAVIMETRIC,2004,Micrograms/cubic meter (LC),No Events,11,18,N,11,61,0,3,NA,NA,Uncertified (past due),0,7.218182,5.468422,20.8,2004-04-15T00:00:00Z,14.1,2004-03-04T00:00:00Z,7.3,2004-03-16T00:00:00Z,6.5,2004-03-10T00:00:00Z,NA,NA,NA,NA,20.8,20.8,20.8,14.1,7.3,5.9,3.4,MSP Airport,MSP AIRPORT BUILDING 6301,Minnesota,Hennepin,NA,"Minneapolis-St. Paul-Bloomington, MN-WI",2024-05-19
27,053,0964,88101,1,44.888551,-93.195377,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2012,Quarterly Means of Daily Means,Andersen RAAS2.5-100 PM2.5 SAM w/WINS - GRAVIMETRIC,2004,Micrograms/cubic meter (LC),No Events,11,18,N,11,61,0,3,NA,NA,Uncertified (past due),0,7.218182,5.468422,20.8,2004-04-15T00:00:00Z,14.1,2004-03-04T00:00:00Z,7.3,2004-03-16T00:00:00Z,6.5,2004-03-10T00:00:00Z,NA,NA,NA,NA,20.8,20.8,20.8,14.1,7.3,5.9,3.4,MSP Airport,MSP AIRPORT BUILDING 6301,Minnesota,Hennepin,NA,"Minneapolis-St. Paul-Bloomington, MN-WI",2024-05-19
27,053,0964,88101,1,44.888551,-93.195377,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2024,Quarterly Means of Daily Means,Andersen RAAS2.5-100 PM2.5 SAM w/WINS - GRAVIMETRIC,2004,Micrograms/cubic meter (LC),No Events,11,18,N,11,61,0,3,2,1,Uncertified (past due),0,7.218182,5.468422,20.8,2004-04-15T00:00:00Z,14.1,2004-03-04T00:00:00Z,7.3,2004-03-16T00:00:00Z,6.5,2004-03-10T00:00:00Z,NA,NA,NA,NA,20.8,20.8,20.8,14.1,7.3,5.9,3.4,MSP Airport,MSP AIRPORT BUILDING 6301,Minnesota,Hennepin,NA,"Minneapolis-St. Paul-Bloomington, MN-WI",2024-05-19
27,053,0965,88101,1,45.004478,-93.240046,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 1997,Daily Mean,Andersen RAAS2.5-100 PM2.5 SAM w/WINS - GRAVIMETRIC,2004,Micrograms/cubic meter (LC),No Events,59,97,Y,59,61,0,1,0,0,Uncertified (past due),0,8.694915,5.757497,30.2,2004-02-27T00:00:00Z,25.7,2004-01-10T00:00:00Z,19.8,2004-07-02T00:00:00Z,19.7,2004-01-16T00:00:00Z,NA,NA,NA,NA,30.2,25.7,19.8,17.7,10.8,6.9,3.9,Putnam Elementary School,1616 BUCHANAN ST.,Minnesota,Hennepin,Minneapolis,"Minneapolis-St. Paul-Bloomington, MN-WI",2024-05-19
27,053,0965,88101,1,45.004478,-93.240046,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2006,Daily Mean,Andersen RAAS2.5-100 PM2.5 SAM w/WINS - GRAVIMETRIC,2004,Micrograms/cubic meter (LC),No Events,59,97,Y,59,61,0,1,0,0,Uncertified (past due),0,8.694915,5.757497,30.2,2004-02-27T00:00:00Z,25.7,2004-01-10T00:00:00Z,19.8,2004-07-02T00:00:00Z,19.7,2004-01-16T00:00:00Z,NA,NA,NA,NA,30.2,25.7,19.8,17.7,10.8,6.9,3.9,Putnam Elementary School,1616 BUCHANAN ST.,Minnesota,Hennepin,Minneapolis,"Minneapolis-St. Paul-Bloomington, MN-WI",2024-05-19
27,053,0965,88101,1,45.004478,-93.240046,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,Andersen RAAS2.5-100 PM2.5 SAM w/WINS - GRAVIMETRIC,2004,Micrograms/cubic meter (LC),No Events,59,97,Y,59,61,0,1,0,0,Uncertified (past due),0,8.694915,5.757497,30.2,2004-02-27T00:00:00Z,25.7,2004-01-10T00:00:00Z,19.8,2004-07-02T00:00:00Z,19.7,2004-01-16T00:00:00Z,NA,NA,NA,NA,30.2,25.7,19.8,17.7,10.8,6.9,3.9,Putnam Elementary School,1616 BUCHANAN ST.,Minnesota,Hennepin,Minneapolis,"Minneapolis-St. Paul-Bloomington, MN-WI",2024-05-19
27,053,0965,88101,1,45.004478,-93.240046,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2024,Daily Mean,Andersen RAAS2.5-100 PM2.5 SAM w/WINS - GRAVIMETRIC,2004,Micrograms/cubic meter (LC),No Events,59,97,Y,59,61,0,1,0,0,Uncertified (past due),0,8.694915,5.757497,30.2,2004-02-27T00:00:00Z,25.7,2004-01-10T00:00:00Z,19.8,2004-07-02T00:00:00Z,19.7,2004-01-16T00:00:00Z,NA,NA,NA,NA,30.2,25.7,19.8,17.7,10.8,6.9,3.9,Putnam Elementary School,1616 BUCHANAN ST.,Minnesota,Hennepin,Minneapolis,"Minneapolis-St. Paul-Bloomington, MN-WI",2024-05-19
27,053,0965,88101,1,45.004478,-93.240046,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 1997,Quarterly Means of Daily Means,Andersen RAAS2.5-100 PM2.5 SAM w/WINS - GRAVIMETRIC,2004,Micrograms/cubic meter (LC),No Events,59,97,Y,59,61,0,1,NA,NA,Uncertified (past due),0,8.694915,5.757497,30.2,2004-02-27T00:00:00Z,25.7,2004-01-10T00:00:00Z,19.8,2004-07-02T00:00:00Z,19.7,2004-01-16T00:00:00Z,NA,NA,NA,NA,30.2,25.7,19.8,17.7,10.8,6.9,3.9,Putnam Elementary School,1616 BUCHANAN ST.,Minnesota,Hennepin,Minneapolis,"Minneapolis-St. Paul-Bloomington, MN-WI",2024-05-19
27,053,0965,88101,1,45.004478,-93.240046,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-100 PM2.5 SAM w/WINS - GRAVIMETRIC,2004,Micrograms/cubic meter (LC),No Events,59,97,Y,59,61,0,1,NA,NA,Uncertified (past due),0,8.694915,5.757497,30.2,2004-02-27T00:00:00Z,25.7,2004-01-10T00:00:00Z,19.8,2004-07-02T00:00:00Z,19.7,2004-01-16T00:00:00Z,NA,NA,NA,NA,30.2,25.7,19.8,17.7,10.8,6.9,3.9,Putnam Elementary School,1616 BUCHANAN ST.,Minnesota,Hennepin,Minneapolis,"Minneapolis-St. Paul-Bloomington, MN-WI",2024-05-19
27,053,0965,88101,1,45.004478,-93.240046,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2012,Quarterly Means of Daily Means,Andersen RAAS2.5-100 PM2.5 SAM w/WINS - GRAVIMETRIC,2004,Micrograms/cubic meter (LC),No Events,59,97,Y,59,61,0,1,NA,NA,Uncertified (past due),0,8.694915,5.757497,30.2,2004-02-27T00:00:00Z,25.7,2004-01-10T00:00:00Z,19.8,2004-07-02T00:00:00Z,19.7,2004-01-16T00:00:00Z,NA,NA,NA,NA,30.2,25.7,19.8,17.7,10.8,6.9,3.9,Putnam Elementary School,1616 BUCHANAN ST.,Minnesota,Hennepin,Minneapolis,"Minneapolis-St. Paul-Bloomington, MN-WI",2024-05-19
27,053,0965,88101,1,45.004478,-93.240046,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2024,Quarterly Means of Daily Means,Andersen RAAS2.5-100 PM2.5 SAM w/WINS - GRAVIMETRIC,2004,Micrograms/cubic meter (LC),No Events,59,97,Y,59,61,0,1,21,8,Uncertified (past due),0,8.694915,5.757497,30.2,2004-02-27T00:00:00Z,25.7,2004-01-10T00:00:00Z,19.8,2004-07-02T00:00:00Z,19.7,2004-01-16T00:00:00Z,NA,NA,NA,NA,30.2,25.7,19.8,17.7,10.8,6.9,3.9,Putnam Elementary School,1616 BUCHANAN ST.,Minnesota,Hennepin,Minneapolis,"Minneapolis-St. Paul-Bloomington, MN-WI",2024-05-19
27,053,0968,88101,1,44.893005,-93.233227,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 1997,Daily Mean,Andersen RAAS2.5-100 PM2.5 SAM w/WINS - GRAVIMETRIC,2004,Micrograms/cubic meter (LC),No Events,32,52,N,32,61,0,0,0,0,Uncertified (past due),0,7.746875,4.093266,19.5,2004-07-02T00:00:00Z,15.9,2004-12-29T00:00:00Z,14,2004-07-20T00:00:00Z,13.7,2004-10-12T00:00:00Z,NA,NA,NA,NA,19.5,19.5,15.9,13.7,9.6,7.4,3.3,Metropolitan Airports Commission,6040 28TH AVE S - MSP AIRPORT,Minnesota,Hennepin,Minneapolis,"Minneapolis-St. Paul-Bloomington, MN-WI",2024-05-19
27,053,0968,88101,1,44.893005,-93.233227,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2006,Daily Mean,Andersen RAAS2.5-100 PM2.5 SAM w/WINS - GRAVIMETRIC,2004,Micrograms/cubic meter (LC),No Events,32,52,N,32,61,0,0,0,0,Uncertified (past due),0,7.746875,4.093266,19.5,2004-07-02T00:00:00Z,15.9,2004-12-29T00:00:00Z,14,2004-07-20T00:00:00Z,13.7,2004-10-12T00:00:00Z,NA,NA,NA,NA,19.5,19.5,15.9,13.7,9.6,7.4,3.3,Metropolitan Airports Commission,6040 28TH AVE S - MSP AIRPORT,Minnesota,Hennepin,Minneapolis,"Minneapolis-St. Paul-Bloomington, MN-WI",2024-05-19
27,053,0968,88101,1,44.893005,-93.233227,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,Andersen RAAS2.5-100 PM2.5 SAM w/WINS - GRAVIMETRIC,2004,Micrograms/cubic meter (LC),No Events,32,52,N,32,61,0,0,0,0,Uncertified (past due),0,7.746875,4.093266,19.5,2004-07-02T00:00:00Z,15.9,2004-12-29T00:00:00Z,14,2004-07-20T00:00:00Z,13.7,2004-10-12T00:00:00Z,NA,NA,NA,NA,19.5,19.5,15.9,13.7,9.6,7.4,3.3,Metropolitan Airports Commission,6040 28TH AVE S - MSP AIRPORT,Minnesota,Hennepin,Minneapolis,"Minneapolis-St. Paul-Bloomington, MN-WI",2024-05-19
27,053,0968,88101,1,44.893005,-93.233227,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2024,Daily Mean,Andersen RAAS2.5-100 PM2.5 SAM w/WINS - GRAVIMETRIC,2004,Micrograms/cubic meter (LC),No Events,32,52,N,32,61,0,0,0,0,Uncertified (past due),0,7.746875,4.093266,19.5,2004-07-02T00:00:00Z,15.9,2004-12-29T00:00:00Z,14,2004-07-20T00:00:00Z,13.7,2004-10-12T00:00:00Z,NA,NA,NA,NA,19.5,19.5,15.9,13.7,9.6,7.4,3.3,Metropolitan Airports Commission,6040 28TH AVE S - MSP AIRPORT,Minnesota,Hennepin,Minneapolis,"Minneapolis-St. Paul-Bloomington, MN-WI",2024-05-19
27,053,0968,88101,1,44.893005,-93.233227,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 1997,Quarterly Means of Daily Means,Andersen RAAS2.5-100 PM2.5 SAM w/WINS - GRAVIMETRIC,2004,Micrograms/cubic meter (LC),No Events,32,52,N,32,61,0,0,NA,NA,Uncertified (past due),0,7.746875,4.093266,19.5,2004-07-02T00:00:00Z,15.9,2004-12-29T00:00:00Z,14,2004-07-20T00:00:00Z,13.7,2004-10-12T00:00:00Z,NA,NA,NA,NA,19.5,19.5,15.9,13.7,9.6,7.4,3.3,Metropolitan Airports Commission,6040 28TH AVE S - MSP AIRPORT,Minnesota,Hennepin,Minneapolis,"Minneapolis-St. Paul-Bloomington, MN-WI",2024-05-19
27,053,0968,88101,1,44.893005,-93.233227,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-100 PM2.5 SAM w/WINS - GRAVIMETRIC,2004,Micrograms/cubic meter (LC),No Events,32,52,N,32,61,0,0,NA,NA,Uncertified (past due),0,7.746875,4.093266,19.5,2004-07-02T00:00:00Z,15.9,2004-12-29T00:00:00Z,14,2004-07-20T00:00:00Z,13.7,2004-10-12T00:00:00Z,NA,NA,NA,NA,19.5,19.5,15.9,13.7,9.6,7.4,3.3,Metropolitan Airports Commission,6040 28TH AVE S - MSP AIRPORT,Minnesota,Hennepin,Minneapolis,"Minneapolis-St. Paul-Bloomington, MN-WI",2024-05-19
27,053,0968,88101,1,44.893005,-93.233227,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2012,Quarterly Means of Daily Means,Andersen RAAS2.5-100 PM2.5 SAM w/WINS - GRAVIMETRIC,2004,Micrograms/cubic meter (LC),No Events,32,52,N,32,61,0,0,NA,NA,Uncertified (past due),0,7.746875,4.093266,19.5,2004-07-02T00:00:00Z,15.9,2004-12-29T00:00:00Z,14,2004-07-20T00:00:00Z,13.7,2004-10-12T00:00:00Z,NA,NA,NA,NA,19.5,19.5,15.9,13.7,9.6,7.4,3.3,Metropolitan Airports Commission,6040 28TH AVE S - MSP AIRPORT,Minnesota,Hennepin,Minneapolis,"Minneapolis-St. Paul-Bloomington, MN-WI",2024-05-19
27,053,0968,88101,1,44.893005,-93.233227,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2024,Quarterly Means of Daily Means,Andersen RAAS2.5-100 PM2.5 SAM w/WINS - GRAVIMETRIC,2004,Micrograms/cubic meter (LC),No Events,32,52,N,32,61,0,0,10,2,Uncertified (past due),0,7.746875,4.093266,19.5,2004-07-02T00:00:00Z,15.9,2004-12-29T00:00:00Z,14,2004-07-20T00:00:00Z,13.7,2004-10-12T00:00:00Z,NA,NA,NA,NA,19.5,19.5,15.9,13.7,9.6,7.4,3.3,Metropolitan Airports Commission,6040 28TH AVE S - MSP AIRPORT,Minnesota,Hennepin,Minneapolis,"Minneapolis-St. Paul-Bloomington, MN-WI",2024-05-19
27,053,1007,88101,1,45.03972,-93.29874,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 1997,Daily Mean,Andersen RAAS2.5-100 PM2.5 SAM w/WINS - GRAVIMETRIC,2004,Micrograms/cubic meter (LC),No Events,114,93,Y,114,122,0,8,0,0,Uncertified (past due),0,8.87807,5.356788,28.3,2004-02-27T00:00:00Z,28.3,2004-03-01T00:00:00Z,25.9,2004-03-25T00:00:00Z,23.5,2004-01-10T00:00:00Z,NA,NA,NA,NA,28.3,25.9,21.9,15.3,10.3,7.5,4,Humboldt Avenue,4646 North Humboldt,Minnesota,Hennepin,Minneapolis,"Minneapolis-St. Paul-Bloomington, MN-WI",2024-05-19
27,053,1007,88101,1,45.03972,-93.29874,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2006,Daily Mean,Andersen RAAS2.5-100 PM2.5 SAM w/WINS - GRAVIMETRIC,2004,Micrograms/cubic meter (LC),No Events,114,93,Y,114,122,0,8,0,0,Uncertified (past due),0,8.87807,5.356788,28.3,2004-02-27T00:00:00Z,28.3,2004-03-01T00:00:00Z,25.9,2004-03-25T00:00:00Z,23.5,2004-01-10T00:00:00Z,NA,NA,NA,NA,28.3,25.9,21.9,15.3,10.3,7.5,4,Humboldt Avenue,4646 North Humboldt,Minnesota,Hennepin,Minneapolis,"Minneapolis-St. Paul-Bloomington, MN-WI",2024-05-19
27,053,1007,88101,1,45.03972,-93.29874,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,Andersen RAAS2.5-100 PM2.5 SAM w/WINS - GRAVIMETRIC,2004,Micrograms/cubic meter (LC),No Events,114,93,Y,114,122,0,8,0,0,Uncertified (past due),0,8.87807,5.356788,28.3,2004-02-27T00:00:00Z,28.3,2004-03-01T00:00:00Z,25.9,2004-03-25T00:00:00Z,23.5,2004-01-10T00:00:00Z,NA,NA,NA,NA,28.3,25.9,21.9,15.3,10.3,7.5,4,Humboldt Avenue,4646 North Humboldt,Minnesota,Hennepin,Minneapolis,"Minneapolis-St. Paul-Bloomington, MN-WI",2024-05-19
27,053,1007,88101,1,45.03972,-93.29874,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2024,Daily Mean,Andersen RAAS2.5-100 PM2.5 SAM w/WINS - GRAVIMETRIC,2004,Micrograms/cubic meter (LC),No Events,114,93,Y,114,122,0,8,0,0,Uncertified (past due),0,8.87807,5.356788,28.3,2004-02-27T00:00:00Z,28.3,2004-03-01T00:00:00Z,25.9,2004-03-25T00:00:00Z,23.5,2004-01-10T00:00:00Z,NA,NA,NA,NA,28.3,25.9,21.9,15.3,10.3,7.5,4,Humboldt Avenue,4646 North Humboldt,Minnesota,Hennepin,Minneapolis,"Minneapolis-St. Paul-Bloomington, MN-WI",2024-05-19
27,053,1007,88101,1,45.03972,-93.29874,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 1997,Quarterly Means of Daily Means,Andersen RAAS2.5-100 PM2.5 SAM w/WINS - GRAVIMETRIC,2004,Micrograms/cubic meter (LC),No Events,114,93,Y,114,122,0,8,NA,NA,Uncertified (past due),0,8.87807,5.356788,28.3,2004-02-27T00:00:00Z,28.3,2004-03-01T00:00:00Z,25.9,2004-03-25T00:00:00Z,23.5,2004-01-10T00:00:00Z,NA,NA,NA,NA,28.3,25.9,21.9,15.3,10.3,7.5,4,Humboldt Avenue,4646 North Humboldt,Minnesota,Hennepin,Minneapolis,"Minneapolis-St. Paul-Bloomington, MN-WI",2024-05-19
27,053,1007,88101,1,45.03972,-93.29874,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Andersen RAAS2.5-100 PM2.5 SAM w/WINS - GRAVIMETRIC,2004,Micrograms/cubic meter (LC),No Events,114,93,Y,114,122,0,8,NA,NA,Uncertified (past due),0,8.87807,5.356788,28.3,2004-02-27T00:00:00Z,28.3,2004-03-01T00:00:00Z,25.9,2004-03-25T00:00:00Z,23.5,2004-01-10T00:00:00Z,NA,NA,NA,NA,28.3,25.9,21.9,15.3,10.3,7.5,4,Humboldt Avenue,4646 North Humboldt,Minnesota,Hennepin,Minneapolis,"Minneapolis-St. Paul-Bloomington, MN-WI",2024-05-19
27,053,1007,88101,1,45.03972,-93.29874,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2012,Quarterly Means of Daily Means,Andersen RAAS2.5-100 PM2.5 SAM w/WINS - GRAVIMETRIC,2004,Micrograms/cubic meter (LC),No Events,114,93,Y,114,122,0,8,NA,NA,Uncertified (past due),0,8.87807,5.356788,28.3,2004-02-27T00:00:00Z,28.3,2004-03-01T00:00:00Z,25.9,2004-03-25T00:00:00Z,23.5,2004-01-10T00:00:00Z,NA,NA,NA,NA,28.3,25.9,21.9,15.3,10.3,7.5,4,Humboldt Avenue,4646 North Humboldt,Minnesota,Hennepin,Minneapolis,"Minneapolis-St. Paul-Bloomington, MN-WI",2024-05-19
27,053,1007,88101,1,45.03972,-93.29874,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2024,Quarterly Means of Daily Means,Andersen RAAS2.5-100 PM2.5 SAM w/WINS - GRAVIMETRIC,2004,Micrograms/cubic meter (LC),No Events,114,93,Y,114,122,0,8,34,13,Uncertified (past due),0,8.87807,5.356788,28.3,2004-02-27T00:00:00Z,28.3,2004-03-01T00:00:00Z,25.9,2004-03-25T00:00:00Z,23.5,2004-01-10T00:00:00Z,NA,NA,NA,NA,28.3,25.9,21.9,15.3,10.3,7.5,4,Humboldt Avenue,4646 North Humboldt,Minnesota,Hennepin,Minneapolis,"Minneapolis-St. Paul-Bloomington, MN-WI",2024-05-19
27,053,2006,88101,1,44.94805,-93.34315,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 1997,Daily Mean,Andersen RAAS2.5-100 PM2.5 SAM w/WINS - GRAVIMETRIC,2004,Micrograms/cubic meter (LC),No Events,106,87,Y,106,122,0,13,0,0,Uncertified (past due),0,8.792453,6.064349,32.3,2004-02-18T00:00:00Z,28.9,2004-02-27T00:00:00Z,27.1,2004-03-01T00:00:00Z,26.6,2004-01-10T00:00:00Z,NA,NA,NA,NA,28.9,27.1,21.3,17.7,9.7,7.1,3.7,St. Louis Park City Hall,5005 Minnetonka Blvd.,Minnesota,Hennepin,St. Louis Park,"Minneapolis-St. Paul-Bloomington, MN-WI",2024-05-19
27,053,2006,88101,1,44.94805,-93.34315,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2006,Daily Mean,Andersen RAAS2.5-100 PM2.5 SAM w/WINS - GRAVIMETRIC,2004,Micrograms/cubic meter (LC),No Events,106,87,Y,106,122,0,13,0,0,Uncertified (past due),0,8.792453,6.064349,32.3,2004-02-18T00:00:00Z,28.9,2004-02-27T00:00:00Z,27.1,2004-03-01T00:00:00Z,26.6,2004-01-10T00:00:00Z,NA,NA,NA,NA,28.9,27.1,21.3,17.7,9.7,7.1,3.7,St. Louis Park City Hall,5005 Minnetonka Blvd.,Minnesota,Hennepin,St. Louis Park,"Minneapolis-St. Paul-Bloomington, MN-WI",2024-05-19
27,053,2006,88101,1,44.94805,-93.34315,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,Andersen RAAS2.5-100 PM2.5 SAM w/WINS - GRAVIMETRIC,2004,Micrograms/cubic meter (LC),No Events,106,87,Y,106,122,0,13,0,0,Uncertified (past due),0,8.792453,6.064349,32.3,2004-02-18T00:00:00Z,28.9,2004-02-27T00:00:00Z,27.1,2004-03-01T00:00:00Z,26.6,2004-01-10T00:00:00Z,NA,NA,NA,NA,28.9,27.1,21.3,17.7,9.7,7.1,3.7,St. Louis Park City Hall,5005 Minnetonka Blvd.,Minnesota,Hennepin,St. Louis Park,"Minneapolis-St. Paul-Bloomington, MN-WI",2024-05-19
27,053,2006,88101,1,44.94805,-93.34315,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2024,Daily Mean,Andersen RAAS2.5-100 PM2.5 SAM w/WINS - GRAVIMETRIC,2004,Micrograms/cubic meter (LC),No Events,106,87,Y,106,122,0,13,0,0,Uncertified (past due),0,8.792453,6.064349,32.3,2004-02-18T00:00:00Z,28.9,2004-02-27T00:00:00Z,27.1,2004-03-01T00:00:00Z,26.6,2004-01-10T00:00:00Z,NA,NA,NA,NA,28.9,27.1,21.3,17.7,9.7,7.1,3.7,St. Louis Park City Hall,5005 Minnetonka Blvd.,Minnesota,Hennepin,St. Louis Park,"Minneapolis-St. Paul-Bloomington, MN-WI",2024-05-19
